block,buildingaddress,councildistrict,location,lot,neighborhood,noticedate,policedistrict,referenceid
0313,2016 DIVISION ST,11,"(39.3069891, -76.6371869)",009,Upton,2018-09-27T04:00:00Z,Central,0313 009 092718
0314,509 BLOOM ST,11,"(39.30776991, -76.63661728)",025,Druid Heights,2018-09-28T04:00:00Z,Central,0314 025 092818
0314,2051 DIVISION ST,11,"(39.30749047, -76.63710867)",034,Druid Heights,2018-12-26T05:00:00Z,Central,0314 034 122618
0315,2008 MCCULLOH ST,11,"(39.30813258, -76.63504702)",005,Druid Heights,2019-01-18T05:00:00Z,Central,0315 005 011819
0315,2015 DRUID HILL AVE,11,"(39.30797966, -76.6355731)",033,Druid Heights,2018-09-04T04:00:00Z,Central,0315 033 090418
0317,338 PRESSTMAN ST,11,"(39.30900559, -76.63369281)",043,Madison Park,2019-01-02T05:00:00Z,Central,0317 043 010219
0319,1822 PENNSYLVANIA AVE,11,"(39.30457923, -76.63632572)",009,Upton,2019-01-14T05:00:00Z,Central,0319 009 011419
0321,1911 DIVISION ST,11,"(39.3063709, -76.6356759)",049,Druid Heights,2018-09-19T04:00:00Z,Central,0321 049 091918
0322,1930 MCCULLOH ST,11,"(39.30769019, -76.63459824)",016,Druid Heights,2018-12-26T05:00:00Z,Central,0322 016 122618
0322,1915 DRUID HILL AVE,11,"(39.30713416, -76.63452317)",037,Druid Heights,2018-10-29T04:00:00Z,Central,0322 037 102918
0323,1919 MCCULLOH ST,11,"(39.30788405, -76.63396075)",024,Madison Park,2018-10-28T04:00:00Z,Central,0323 024 102818
0328,1808 DRUID HILL AVE,11,"(39.3059914, -76.63381853)",005,Druid Heights,2018-11-04T04:00:00Z,Central,0328 005 110418
0340,1734 MCCULLOH ST,11,"(39.30620018, -76.6327453)",019,Upton,2018-10-28T04:00:00Z,Central,0340 019 102818
0340,1705 DRUID HILL AVE,11,"(39.30542249, -76.63240553)",040,Upton,2018-11-30T05:00:00Z,Central,0340 040 113018
0347,1604 DIVISION ST,11,"(39.30367551, -76.633057)",042,Upton,2018-12-21T05:00:00Z,Central,0347 042 122118
0347,546 MCMECHEN ST,11,"(39.30343972, -76.63300227)",051,Upton,2018-10-29T04:00:00Z,Central,0347 051 102918
0362,1516 DRUID HILL AVE,11,"(39.30377181, -76.63112719)",004,Upton,2019-01-03T05:00:00Z,Central,0362 004 010319
0363,1521 DRUID HILL AVE,11,"(39.30426121, -76.63096345)",027,Upton,2018-12-21T05:00:00Z,Central,0363 027 122118
0378,1420 MADISON AVE,11,"(39.30427378, -76.62889552)",011,Madison Park,2018-10-13T04:00:00Z,Central,0378 011 101318
0378,1422 MADISON AVE,11,"(39.30431356, -76.62894486)",012,Madison Park,2018-11-16T05:00:00Z,Central,0378 012 111618
0388,1816 N CHARLES ST,12,"(39.3104217, -76.61677233)",007,Charles North,2018-12-27T05:00:00Z,Central,0388 007 122718
0390,141 E NORTH AVE,12,"(39.31084349, -76.61399149)",020,Greenmount West,2018-12-18T05:00:00Z,Central,0390 020 121818
0393,649 W LAFAYETTE AVE,11,"(39.29994489, -76.63296012)",030,Upton,2018-12-14T05:00:00Z,Central,0393 030 121418
0393,1317 MYRTLE AVE,11,"(39.29941791, -76.63260891)",048,Upton,2018-10-28T04:00:00Z,Central,0393 048 102818
0396,1318 DRUID HILL AVE,11,"(39.30216375, -76.62914151)",004,Upton,2018-10-19T04:00:00Z,Central,0396 004 101918
0397,1313 DRUID HILL AVE,11,"(39.30244709, -76.62872582)",012A,Upton,2018-12-21T05:00:00Z,Central,0397 012A 122118
0408,1716 SAINT PAUL ST,12,"(39.30931411, -76.61512359)",022,Charles North,2018-12-07T05:00:00Z,Central,0408 022 120718
0409,1729 SAINT PAUL ST,12,"(39.30955336, -76.61450954)",027,Charles North,2018-09-27T04:00:00Z,Central,0409 027 092718
0411,750 DOLPHIN ST,11,"(39.29748317, -76.6327927)",047,Upton,2018-12-14T05:00:00Z,Central,0411 047 121418
0411,722 DOLPHIN ST,11,"(39.29785513, -76.63229007)",061,Upton,2019-01-18T05:00:00Z,Central,0411 061 011819
0411,714 DOLPHIN ST,11,"(39.29800554, -76.63208732)",065,Upton,2019-01-21T05:00:00Z,Central,0411 065 012119
0412,1209 MYRTLE AVE,11,"(39.2984813, -76.63156506)",041,Upton,2018-09-13T04:00:00Z,Central,0412 041 091318
0415,500 DOLPHIN ST,11,"(39.30095843, -76.6280473)",045,Upton,2019-01-27T05:00:00Z,Central,0415 045 012719
0418,1214 EUTAW PL,11,"(39.30345822, -76.6262189)",006,Madison Park,2018-10-28T04:00:00Z,Central,0418 006 102818
0430,707 DOLPHIN ST,11,"(39.29781166, -76.63154635)",004,Upton,2018-12-21T05:00:00Z,Central,0430 004 122118
0431,1148 ARGYLE AVE,11,"(39.29850902, -76.63057395)",034,Upton,2019-01-15T05:00:00Z,Central,0431 034 011519
0452,716 BRUNE ST,11,"(39.29661549, -76.6310973)",009,Upton,2019-01-14T05:00:00Z,Central,0452 009 011419
0452,846 EDMONDSON AVE,11,"(39.29631279, -76.63246611)",058,Upton,2018-12-07T05:00:00Z,Central,0452 058 120718
0452,840 EDMONDSON AVE,11,"(39.29632185, -76.63223983)",062,Upton,2018-12-07T05:00:00Z,Central,0452 062 120718
0452,838 EDMONDSON AVE,11,"(39.29632188, -76.63218298)",063,Upton,2018-12-07T05:00:00Z,Central,0452 063 120718
0452,802 EDMONDSON AVE,11,"(39.29635174, -76.63121795)",081,Upton,2019-01-03T05:00:00Z,Central,0452 081 010319
0469,809 EDMONDSON AVE,11,"(39.29591809, -76.63135023)",004,Upton,2018-12-21T05:00:00Z,Central,0469 004 122118
0469,819 EDMONDSON AVE,11,"(39.29590934, -76.63162005)",009,Upton,2018-12-14T05:00:00Z,Central,0469 009 121418
0469,525 N FREMONT AVE,11,"(39.29561385, -76.63226279)",046,Upton,2018-12-21T05:00:00Z,Central,0469 046 122118
0469,527 N FREMONT AVE,11,"(39.29568381, -76.63229786)",047,Upton,2018-12-21T05:00:00Z,Central,0469 047 122118
0578,301 N HOWARD ST,11,"(39.29304753, -76.61933343)",010,Downtown,2019-01-18T05:00:00Z,Central,0578 010 011819
0578,329 N HOWARD ST,11,"(39.29383578, -76.61942549)",021,Downtown,2018-12-21T05:00:00Z,Central,0578 021 122118
0695,522 S BENTALOU ST,9,"(39.28093373, -76.65251273)",012,Carrollton Ridge,2018-10-18T04:00:00Z,Southwestern,0695 012 101818
0695,2346 WILKENS AVE,9,"(39.2801496, -76.65312657)",049,Carrollton Ridge,2018-12-28T05:00:00Z,Southwestern,0695 049 122818
0696,534 S SMALLWOOD ST,9,"(39.28107645, -76.65097727)",017,Carrollton Ridge,2018-08-26T04:00:00Z,Southwestern,0696 017 082618
0696,2218 WILKENS AVE,9,"(39.28079521, -76.65120263)",028,Carrollton Ridge,2018-09-13T04:00:00Z,Southwestern,0696 028 091318
0696,2229 CHRISTIAN ST,9,"(39.28089442, -76.6516977)",108,Carrollton Ridge,2018-08-26T04:00:00Z,Southwestern,0696 108 082618
0697,527 S SMALLWOOD ST,9,"(39.28135424, -76.6505972)",002,Carrollton Ridge,2019-01-12T05:00:00Z,Southwestern,0697 002 011219
0697,529 S SMALLWOOD ST,9,"(39.28132155, -76.65057941)",003,Carrollton Ridge,2018-08-31T04:00:00Z,Southwestern,0697 003 083118
0698,428 S PAYSON ST,9,"(39.2820828, -76.64828375)",015,Carrollton Ridge,2018-10-12T04:00:00Z,Southern,0698 015 101218
0698,2027 CHRISTIAN ST,9,"(39.28181161, -76.64893028)",098,Carrollton Ridge,2019-01-18T05:00:00Z,Southern,0698 098 011819
0699,1916 WILKENS AVE,9,"(39.28213817, -76.64726659)",015,Carrollton Ridge,2018-11-30T05:00:00Z,Southern,0699 015 113018
0699,1931 RAMSAY ST,9,"(39.28282432, -76.64766536)",049,Carrollton Ridge,2019-01-08T05:00:00Z,Southern,0699 049 010819
0699,1922 CHRISTIAN ST,9,"(39.28262316, -76.64748428)",069,Carrollton Ridge,2018-12-27T05:00:00Z,Southern,0699 069 122718
0699,1919 CHRISTIAN ST,9,"(39.28236997, -76.64736551)",088,Carrollton Ridge,2018-12-27T05:00:00Z,Southern,0699 088 122718
0701,2241 WILKENS AVE,9,"(39.2801756, -76.65141381)",046,Carrollton Ridge,2018-10-31T04:00:00Z,Southwestern,0701 046 103118
0701,605 S BENTALOU ST,9,"(39.27990897, -76.65142219)",054,Carrollton Ridge,2018-10-31T04:00:00Z,Southwestern,0701 054 103118
0707,405 S VINCENT ST,9,"(39.28284849, -76.64262281)",069,New Southwest/Mount Clare,2018-09-10T04:00:00Z,Southern,0707 069 091018
0707,407 S VINCENT ST,9,"(39.28281514, -76.64261896)",070,New Southwest/Mount Clare,2018-09-10T04:00:00Z,Southern,0707 070 091018
0709,410 S CALHOUN ST,9,"(39.28304423, -76.63948459)",019,New Southwest/Mount Clare,2019-01-16T05:00:00Z,Southern,0709 019 011619
0714,501 S GILMOR ST,9,"(39.28183414, -76.64159366)",025,New Southwest/Mount Clare,2018-09-10T04:00:00Z,Southern,0714 025 091018
0719A,620 S PAYSON ST,9,"(39.28026743, -76.64726637)",011,Carrollton Ridge,2018-12-22T05:00:00Z,Southern,0719A011 122218
0719A,2045 EAGLE ST,9,"(39.28040159, -76.64849919)",055,Carrollton Ridge,2018-10-31T04:00:00Z,Southern,0719A055 103118
0719B,608 S MONROE ST,9,"(39.28073146, -76.6467506)",005,Carrollton Ridge,2019-01-22T05:00:00Z,Southern,0719B005 012219
0758,918 S CAREY ST,10,"(39.28168513, -76.63706316)",082,Washington Village/Pigtown,2019-01-11T05:00:00Z,Southern,0758 082 011119
0758,1347 GLYNDON AVE,10,"(39.28096927, -76.63757632)",109,Washington Village/Pigtown,2018-09-15T04:00:00Z,Southern,0758 109 091518
0767,1303 JAMES ST,10,"(39.28100012, -76.63650347)",066,Washington Village/Pigtown,2019-01-06T05:00:00Z,Southern,0767 066 010619
0767,1326 SARGEANT ST,10,"(39.28057576, -76.63666908)",091,Washington Village/Pigtown,2018-10-26T04:00:00Z,Southern,0767 091 102618
0778,1303 WASHINGTON BLVD,10,"(39.28041394, -76.6353557)",002,Washington Village/Pigtown,2018-11-02T04:00:00Z,Southern,0778 002 110218
0779,1259 WASHINGTON BLVD,10,"(39.28077412, -76.63489658)",029,Washington Village/Pigtown,2018-10-23T04:00:00Z,Southern,0779 029 102318
0780,1119 WASHINGTON BLVD,10,"(39.28229893, -76.63291537)",009,Washington Village/Pigtown,2018-10-12T04:00:00Z,Southern,0780 009 101218
0780,1155 WASHINGTON BLVD,10,"(39.2818829, -76.63344437)",027,Washington Village/Pigtown,2018-11-09T05:00:00Z,Southern,0780 027 110918
0780,1168 CARROLL ST,10,"(39.28117525, -76.63295119)",053,Washington Village/Pigtown,2018-10-12T04:00:00Z,Southern,0780 053 101218
0780,1158 CARROLL ST,10,"(39.28129403, -76.6328)",058,Washington Village/Pigtown,2019-01-12T05:00:00Z,Southern,0780 058 011219
0780,1148 CARROLL ST,10,"(39.28141141, -76.63265053)",063,Washington Village/Pigtown,2018-10-12T04:00:00Z,Southern,0780 063 101218
0790,1401 S CAREY ST,10,"(39.27947701, -76.63349495)",043,Washington Village/Pigtown,2018-12-24T05:00:00Z,Southern,0790 043 122418
0791,1172 NANTICOKE ST,10,"(39.28044753, -76.63169399)",040,Washington Village/Pigtown,2018-11-02T04:00:00Z,Southern,0791 040 110218
0791,1131 CLEVELAND ST,10,"(39.28110123, -76.63128571)",152,Washington Village/Pigtown,2019-01-04T05:00:00Z,Southern,0791 152 010419
0801,1173 NANTICOKE ST,10,"(39.28001858, -76.63154936)",040,Washington Village/Pigtown,2018-10-17T04:00:00Z,Southern,0801 040 101718
0811,1131 W HAMBURG ST,10,"(39.27985152, -76.63006879)",037,Washington Village/Pigtown,2019-01-07T05:00:00Z,Southern,0811 037 010719
0820,1125 WICOMICO ST,10,"(39.27933337, -76.62907005)",072,Washington Village/Pigtown,2019-01-18T05:00:00Z,Southern,0820 072 011819
0850,907 WASHINGTON BLVD,10,"(39.2826813, -76.63132726)",015,Washington Village/Pigtown,2019-01-06T05:00:00Z,Southern,0850 015 010619
0850,844 REINHARDT ST,10,"(39.28254351, -76.63045679)",082,Washington Village/Pigtown,2019-01-08T05:00:00Z,Southern,0850 082 010819
0850,849 REINHARDT ST,10,"(39.28236006, -76.63052396)",089,Washington Village/Pigtown,2018-10-12T04:00:00Z,Southern,0850 089 101218
0856A,619 WYETH ST,10,"(39.28170411, -76.62932061)",027,Washington Village/Pigtown,2018-09-29T04:00:00Z,Southern,0856A027 092918
0856A,625 ARCHER ST,10,"(39.28158441, -76.6298843)",068,Washington Village/Pigtown,2018-10-19T04:00:00Z,Southern,0856A068 101918
0938,777 W CROSS ST,10,"(39.27962502, -76.62819377)",019,Washington Village/Pigtown,2018-12-28T05:00:00Z,Southern,0938 019 122818
0966,121 E WEST ST,11,"(39.27593148, -76.61121179)",040,Riverside,2018-10-17T04:00:00Z,Southern,0966 040 101718
0992,135 W CLEMENT ST,11,"(39.27338915, -76.61674663)",038,South Baltimore,2019-01-06T05:00:00Z,Southern,0992 038 010619
0998,200 E FORT AVE,11,"(39.27294931, -76.60993353)",039,Riverside,2019-01-18T05:00:00Z,Southern,0998 039 011819
0998,1401 WILLIAM ST,11,"(39.27400154, -76.60997344)",064,Riverside,2019-01-14T05:00:00Z,Southern,0998 064 011419
1024,111 BLOOMSBERRY ST,11,"(39.26989291, -76.61098101)",051,Riverside,2018-10-19T04:00:00Z,Southern,1024 051 101918
1096,428 E LAFAYETTE AVE,12,"(39.31027783, -76.60984567)",006,Greenmount West,2018-12-21T05:00:00Z,Eastern,1096 006 122118
1104,418 E LANVALE ST,12,"(39.30917362, -76.60986659)",054,Greenmount West,2019-01-29T05:00:00Z,Eastern,1104 054 012919
1107,1416 E LANVALE ST,12,"(39.30960366, -76.59928819)",052,Oliver,2018-11-10T05:00:00Z,Eastern,1107 052 111018
1108,1731 N CAROLINE ST,12,"(39.31021699, -76.59806828)",016,Oliver,2018-10-26T04:00:00Z,Eastern,1108 016 102618
1108,1742 N BOND ST,12,"(39.31041177, -76.59722982)",050,Oliver,2018-08-29T04:00:00Z,Eastern,1108 050 082918
1109,1626 E LANVALE ST,12,"(39.30975158, -76.5956818)",036,Oliver,2018-12-13T05:00:00Z,Eastern,1109 036 121318
1109,1700 N BROADWAY ,12,"(39.30968151, -76.59537872)",038,Oliver,2019-01-25T05:00:00Z,Eastern,1109 038 012519
1114,1600 HARFORD AVE,12,"(39.30877192, -76.60111363)",049,Oliver,2018-11-11T05:00:00Z,Eastern,1114 049 111118
1117,1613 N CAROLINE ST,12,"(39.30876681, -76.59798133)",006,Oliver,2018-09-06T04:00:00Z,Eastern,1117 006 090618
1117,1640 N BOND ST,12,"(39.30934762, -76.59714776)",032,Oliver,2018-10-22T04:00:00Z,Eastern,1117 032 102218
1118,1636 N BROADWAY ,12,"(39.30937436, -76.59532304)",041,Oliver,2018-12-07T05:00:00Z,Eastern,1118 041 120718
1118,1634 N BROADWAY ,12,"(39.30933182, -76.59532037)",042,Oliver,2018-11-03T04:00:00Z,Eastern,1118 042 110318
1121,1504 HOLBROOK ST,12,"(39.30730232, -76.60337853)",003,Oliver,2018-12-02T05:00:00Z,Eastern,1121 003 120218
1121,1531 ENSOR ST,12,"(39.30774576, -76.60367849)",036,Oliver,2018-11-13T05:00:00Z,Eastern,1121 036 111318
1124,1508 N EDEN ST,12,"(39.30753427, -76.59996109)",011,Oliver,2018-12-18T05:00:00Z,Eastern,1124 011 121818
1125,1424 E OLIVER ST,12,"(39.30750495, -76.59874573)",011,Oliver,2018-12-17T05:00:00Z,Eastern,1125 011 121718
1126,1516 N BOND ST,12,"(39.30782823, -76.59705383)",048,Oliver,2018-12-26T05:00:00Z,Eastern,1126 048 122618
1127,1518 N BROADWAY ,12,"(39.30786598, -76.59525097)",050,Oliver,2018-11-21T05:00:00Z,Eastern,1127 050 112118
1127,1626 E OLIVER ST,12,"(39.30762633, -76.59557722)",060,Oliver,2018-11-02T04:00:00Z,Eastern,1127 060 110218
1127,1600 E OLIVER ST,12,"(39.30759657, -76.59633442)",073,Oliver,2018-12-17T05:00:00Z,Eastern,1127 073 121718
1135,1427 N CENTRAL AVE,12,"(39.30686419, -76.60033669)",027,Oliver,2018-12-26T05:00:00Z,Eastern,1135 027 122618
1138,1409 N BOND ST,12,"(39.30666509, -76.59646768)",005,Oliver,2018-12-22T05:00:00Z,Eastern,1138 005 122218
1142B,744 E PRESTON ST,12,"(39.3051098, -76.60674308)",035,Johnston Square,2018-12-27T05:00:00Z,Eastern,1142B035 122718
1143,802 E PRESTON ST,12,"(39.3051091, -76.60639467)",017,Johnston Square,2018-11-04T04:00:00Z,Eastern,1143 017 110418
1144,1318 ENSOR ST,12,"(39.30561063, -76.60392367)",039,Johnston Square,2018-12-29T05:00:00Z,Eastern,1144 039 122918
1149A,1312 N SPRING ST,12,"(39.30566729, -76.59900692)",035,Oliver,2018-09-17T04:00:00Z,Eastern,1149A035 091718
1152,1204 BRENTWOOD AVE,12,"(39.3041172, -76.60951158)",028,Johnston Square,2018-09-07T04:00:00Z,Eastern,1152 028 090718
1155,721 MURA ST,12,"(39.30419227, -76.60718811)",080,Johnston Square,2018-11-23T05:00:00Z,Eastern,1155 080 112318
1155,710 MURA ST,12,"(39.3044445, -76.60746434)",097,Johnston Square,2018-10-05T04:00:00Z,Eastern,1155 097 100518
1156,801 E PRESTON ST,12,"(39.30474266, -76.60598546)",050,Johnston Square,2018-11-09T05:00:00Z,Eastern,1156 050 110918
1157,940 E BIDDLE ST,12,"(39.30413011, -76.60376259)",021,Johnston Square,2018-12-15T05:00:00Z,Eastern,1157 021 121518
1157,1223 VALLEY ST,12,"(39.30468737, -76.60479543)",053,Johnston Square,2018-10-08T04:00:00Z,Eastern,1157 053 100818
1158,1201 ENSOR ST,12,"(39.30427367, -76.60333466)",001,Oliver,2018-11-13T05:00:00Z,Eastern,1158 001 111318
1162,1431 E PRESTON ST,12,"(39.30505278, -76.59852053)",027,Oliver,2018-11-03T04:00:00Z,Eastern,1162 027 110318
1162,1206 N CAROLINE ST,12,"(39.30446162, -76.59830918)",041,Oliver,2018-11-13T05:00:00Z,Eastern,1162 041 111318
1164A,1602 E BIDDLE ST,12,"(39.30443335, -76.59603289)",002,Oliver,2018-11-13T05:00:00Z,Eastern,1164A002 111318
1164B,1607 E BIDDLE ST,12,"(39.30403422, -76.59593607)",039,Gay Street,2018-12-08T05:00:00Z,Eastern,1164B039 120818
1166,413 E BIDDLE ST,12,"(39.3034821, -76.60995066)",027,Johnston Square,2018-10-03T04:00:00Z,Eastern,1166 027 100318
1167,1107 BRENTWOOD AVE,12,"(39.30302309, -76.60932546)",036,Johnston Square,2019-01-25T05:00:00Z,Eastern,1167 036 012519
1169,702 E CHASE ST,12,"(39.30289416, -76.60745564)",002,Johnston Square,2018-12-29T05:00:00Z,Eastern,1169 002 122918
1177,1113 N CAROLINE ST,12,"(39.30354511, -76.59752419)",025,Gay Street,2018-09-30T04:00:00Z,Eastern,1177 025 093018
1184,1023 VALLEY ST,12,"(39.30229123, -76.60468724)",063,Johnston Square,2018-10-03T04:00:00Z,Eastern,1184 063 100318
1189,1006 N EDEN ST,12,"(39.30191724, -76.59965469)",023,Johnston Square,2018-10-13T04:00:00Z,Eastern,1189 023 101318
1194,1046 N BROADWAY ,12,"(39.30297712, -76.59495262)",060,Gay Street,2018-12-12T05:00:00Z,Eastern,1194 060 121218
1209,1417 E EAGER ST,12,"(39.3014995, -76.59878125)",009,Gay Street,2018-10-05T04:00:00Z,Eastern,1209 009 100518
1209,1429 E EAGER ST,12,"(39.30151229, -76.59846258)",015,Gay Street,2018-09-30T04:00:00Z,Eastern,1209 015 093018
1222,1234 E MADISON ST,12,"(39.29933797, -76.60033268)",060,Oldtown,2018-09-30T04:00:00Z,Eastern,1222 060 093018
1228,1616 E MADISON ST,12,"(39.2997163, -76.59514944)",048,Gay Street,2018-12-14T05:00:00Z,Eastern,1228 048 121418
